%% File generated by CATS v.2.1Wed Jun 19 19:14:14 2013

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 256; Bids: 1000; Distribution: L3; Runs: 50; Seed: 1371664406
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 3).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 256
bids 1000
dummy 0

0	849476	29	225	247	#
1	178351	42	139	192	#
2	401179	53	63	193	#
3	337307	9	168	169	#
4	209980	51	208	227	#
5	510156	44	150	197	#
6	361425	62	160	220	#
7	22607	94	103	137	#
8	435483	48	84	202	#
9	336328	22	73	229	#
10	207224	53	202	225	#
11	692782	54	73	133	#
12	386782	51	61	170	#
13	578969	28	214	252	#
14	512896	7	197	251	#
15	450132	13	53	172	#
16	763718	35	172	203	#
17	934587	140	181	238	#
18	629270	42	48	144	#
19	567078	4	74	151	#
20	101820	14	30	77	#
21	949609	37	52	177	#
22	283626	1	69	227	#
23	122510	15	38	232	#
24	85905	4	87	106	#
25	843516	16	71	141	#
26	998552	87	146	214	#
27	418936	45	55	200	#
28	747041	15	106	117	#
29	708509	169	230	246	#
30	21114	47	49	236	#
31	934381	42	85	135	#
32	359272	91	127	229	#
33	964601	125	195	207	#
34	703745	71	164	224	#
35	812908	1	52	205	#
36	102529	4	123	229	#
37	199048	77	86	103	#
38	528264	170	244	254	#
39	147687	4	36	175	#
40	808105	177	192	253	#
41	769030	107	120	121	#
42	214431	119	123	137	#
43	560508	154	165	254	#
44	726802	54	208	209	#
45	620606	14	131	172	#
46	82003	177	181	254	#
47	539829	31	112	141	#
48	36448	28	237	249	#
49	628764	148	212	227	#
50	264970	61	63	250	#
51	449656	108	151	205	#
52	354274	131	179	185	#
53	192030	37	231	236	#
54	910898	100	149	213	#
55	648697	154	159	234	#
56	101050	135	231	241	#
57	466005	7	122	249	#
58	15292	84	100	229	#
59	497328	110	142	188	#
60	474685	23	72	145	#
61	640572	62	188	238	#
62	24881	78	185	233	#
63	498473	40	101	141	#
64	900778	161	187	198	#
65	564709	10	123	179	#
66	686760	31	72	81	#
67	409388	80	146	207	#
68	246153	77	102	162	#
69	514187	181	189	211	#
70	248410	67	190	196	#
71	990468	127	151	172	#
72	283695	60	169	226	#
73	402929	45	171	237	#
74	121895	4	60	134	#
75	316857	71	147	157	#
76	146730	22	184	204	#
77	988822	157	203	231	#
78	375514	53	91	185	#
79	828648	9	58	146	#
80	761260	101	151	207	#
81	874750	36	132	180	#
82	666184	102	136	210	#
83	545452	39	60	97	#
84	494325	34	40	241	#
85	355636	56	75	191	#
86	475847	67	84	226	#
87	121107	5	124	142	#
88	506763	1	2	165	#
89	412276	53	114	145	#
90	765161	91	159	170	#
91	664328	162	198	241	#
92	548668	91	161	184	#
93	402740	72	118	153	#
94	407784	53	96	188	#
95	501064	124	180	250	#
96	185809	87	150	240	#
97	252132	6	46	98	#
98	18511	2	51	55	#
99	304344	245	248	255	#
100	695301	52	142	191	#
101	191473	111	147	202	#
102	38547	19	77	106	#
103	267404	33	40	155	#
104	118816	51	85	91	#
105	346511	49	169	215	#
106	191213	46	102	130	#
107	245862	9	138	170	#
108	211595	48	56	184	#
109	727212	92	165	220	#
110	671351	97	136	250	#
111	44736	6	28	216	#
112	275560	126	202	239	#
113	418743	57	196	201	#
114	681709	24	166	223	#
115	276076	54	88	119	#
116	114806	74	215	232	#
117	24705	95	127	231	#
118	179599	35	39	78	#
119	462994	97	210	243	#
120	601738	34	87	220	#
121	663403	50	65	159	#
122	947102	29	88	137	#
123	315877	52	194	232	#
124	406811	88	171	203	#
125	737193	82	121	171	#
126	129401	205	206	222	#
127	162114	69	144	203	#
128	247490	15	100	197	#
129	443717	29	196	230	#
130	490273	21	64	201	#
131	66911	3	220	241	#
132	200443	99	180	245	#
133	216404	85	126	255	#
134	187698	20	31	80	#
135	267358	153	162	163	#
136	920952	41	141	156	#
137	975122	4	8	172	#
138	666941	75	80	200	#
139	874546	99	110	203	#
140	308896	7	54	55	#
141	291033	63	75	113	#
142	486192	57	169	245	#
143	538296	44	50	223	#
144	384337	42	121	151	#
145	331897	35	132	213	#
146	974412	67	73	205	#
147	183027	95	107	133	#
148	752039	48	198	217	#
149	553532	27	102	252	#
150	58183	63	133	255	#
151	851102	90	157	207	#
152	877568	20	189	234	#
153	922588	50	182	183	#
154	605223	0	34	44	#
155	563811	116	184	200	#
156	647633	92	151	246	#
157	705783	36	78	114	#
158	882220	19	183	200	#
159	360154	32	34	70	#
160	937328	39	141	238	#
161	110768	15	166	249	#
162	974642	10	159	225	#
163	923576	67	120	220	#
164	156921	47	155	198	#
165	313769	216	234	251	#
166	266171	99	106	194	#
167	456804	25	120	254	#
168	854	29	186	228	#
169	659163	2	61	245	#
170	325438	160	219	224	#
171	714953	1	113	211	#
172	871616	16	52	74	#
173	66151	199	215	246	#
174	797687	118	153	249	#
175	357053	27	80	124	#
176	701127	94	162	210	#
177	927677	5	193	248	#
178	149052	105	180	241	#
179	26148	40	61	165	#
180	142307	28	191	213	#
181	36750	11	90	116	#
182	938831	114	218	233	#
183	991315	118	157	221	#
184	731722	78	185	204	#
185	487945	73	137	190	#
186	427368	136	149	252	#
187	49967	8	67	148	#
188	957254	112	192	193	#
189	138060	151	157	200	#
190	28569	31	122	139	#
191	901496	15	84	101	#
192	761777	87	206	245	#
193	370701	1	5	154	#
194	487288	72	97	236	#
195	58128	7	137	144	#
196	261414	103	122	151	#
197	826972	31	59	134	#
198	424538	28	113	247	#
199	603050	88	105	120	#
200	443327	8	33	240	#
201	877304	118	159	235	#
202	354057	1	66	173	#
203	974625	46	75	206	#
204	355523	111	176	199	#
205	749333	6	115	170	#
206	487741	100	107	228	#
207	708434	150	207	251	#
208	876556	77	118	233	#
209	560854	164	176	249	#
210	724501	49	124	219	#
211	844169	31	124	217	#
212	84664	130	192	213	#
213	589917	73	81	198	#
214	467052	122	153	248	#
215	954418	77	123	145	#
216	495848	74	163	197	#
217	364058	117	199	229	#
218	161180	48	138	253	#
219	2364	72	131	244	#
220	690456	69	187	230	#
221	400723	123	210	230	#
222	702011	54	207	227	#
223	485440	94	96	128	#
224	97773	36	104	119	#
225	680908	119	165	255	#
226	101817	68	195	212	#
227	571955	11	27	33	#
228	958173	155	197	209	#
229	188039	159	165	246	#
230	63890	35	143	247	#
231	187744	19	116	166	#
232	732350	6	18	103	#
233	94140	98	181	190	#
234	357009	57	113	165	#
235	259853	167	170	212	#
236	477158	2	91	119	#
237	425296	43	67	161	#
238	135046	61	143	218	#
239	574299	168	174	235	#
240	957602	24	107	123	#
241	288471	133	155	203	#
242	596221	20	160	186	#
243	954943	4	8	107	#
244	514504	8	10	150	#
245	991690	75	112	147	#
246	626557	55	86	178	#
247	720493	185	236	243	#
248	957375	13	152	185	#
249	639621	5	111	134	#
250	322057	36	172	197	#
251	626677	57	142	145	#
252	2026	39	165	191	#
253	36599	18	169	217	#
254	534131	19	20	165	#
255	750621	12	71	249	#
256	22452	18	119	243	#
257	979109	40	133	240	#
258	832817	17	92	179	#
259	24446	45	87	97	#
260	136511	60	84	203	#
261	269769	74	105	201	#
262	532308	105	109	214	#
263	375142	153	233	246	#
264	894945	93	216	254	#
265	34840	123	247	255	#
266	673335	107	125	131	#
267	677727	29	67	217	#
268	93251	97	197	203	#
269	177293	56	164	197	#
270	106929	81	102	132	#
271	978726	150	201	220	#
272	475965	44	126	181	#
273	47468	54	86	133	#
274	74091	80	183	204	#
275	697022	11	49	53	#
276	352853	29	87	181	#
277	663358	57	154	208	#
278	925902	32	189	244	#
279	759074	6	83	86	#
280	396576	143	146	183	#
281	313230	85	130	238	#
282	875694	95	172	237	#
283	280648	17	41	95	#
284	566428	7	128	251	#
285	598087	92	105	174	#
286	811920	36	109	252	#
287	968073	8	123	183	#
288	460764	197	205	228	#
289	338173	44	99	229	#
290	527323	49	133	237	#
291	555305	162	180	188	#
292	159398	19	103	194	#
293	828289	4	126	165	#
294	398405	12	78	151	#
295	117803	34	178	217	#
296	139	218	229	248	#
297	128580	35	116	176	#
298	780545	54	116	224	#
299	665600	23	26	198	#
300	625913	7	82	248	#
301	338091	22	104	183	#
302	381778	47	178	199	#
303	353391	47	79	172	#
304	548834	33	196	231	#
305	746919	41	208	242	#
306	400095	0	20	165	#
307	839690	14	195	218	#
308	218049	42	68	85	#
309	347722	41	54	104	#
310	441189	12	104	211	#
311	164671	83	131	183	#
312	885585	167	211	246	#
313	582601	86	175	243	#
314	495462	118	161	225	#
315	192480	0	124	245	#
316	628584	29	76	128	#
317	835915	185	218	253	#
318	840209	132	211	255	#
319	15739	5	232	235	#
320	493643	153	196	200	#
321	115444	56	108	216	#
322	295941	78	139	240	#
323	626128	73	84	128	#
324	34050	2	92	159	#
325	334445	17	57	66	#
326	369713	76	107	222	#
327	86238	82	151	155	#
328	540672	29	131	138	#
329	307879	193	198	232	#
330	211276	66	207	212	#
331	940990	65	89	144	#
332	517296	19	144	156	#
333	826097	96	129	214	#
334	557802	3	63	125	#
335	856902	11	29	230	#
336	201193	85	135	219	#
337	419250	20	28	161	#
338	92982	34	74	158	#
339	727476	55	75	143	#
340	179696	60	179	248	#
341	675730	56	93	121	#
342	896273	174	238	243	#
343	732995	38	81	124	#
344	403561	34	103	129	#
345	227892	6	201	205	#
346	908077	96	173	231	#
347	93009	138	208	248	#
348	147902	8	96	205	#
349	768369	46	154	195	#
350	586624	43	72	79	#
351	499787	96	151	182	#
352	721478	63	117	171	#
353	710239	59	67	78	#
354	182357	73	94	183	#
355	471020	157	202	255	#
356	975113	35	158	161	#
357	354330	134	172	251	#
358	305584	28	108	139	#
359	110060	83	151	209	#
360	910030	115	165	218	#
361	676961	39	79	231	#
362	713188	73	203	242	#
363	11966	1	70	132	#
364	936884	6	176	243	#
365	101369	39	226	228	#
366	490178	0	137	183	#
367	303647	121	137	148	#
368	586264	20	25	208	#
369	866137	24	93	214	#
370	51843	6	184	232	#
371	56383	83	185	240	#
372	721464	135	213	237	#
373	853874	65	159	232	#
374	642325	83	200	232	#
375	558997	61	139	243	#
376	554287	22	179	247	#
377	993454	59	100	244	#
378	255357	130	170	207	#
379	189972	12	30	76	#
380	14668	34	166	181	#
381	599077	2	17	168	#
382	152966	3	71	207	#
383	876779	36	51	81	#
384	274905	98	123	152	#
385	259441	141	180	239	#
386	407924	6	193	249	#
387	380714	10	221	248	#
388	919670	123	133	135	#
389	841258	96	171	213	#
390	826309	55	81	129	#
391	631427	46	79	86	#
392	227534	46	154	170	#
393	468271	84	102	228	#
394	210750	88	184	237	#
395	114759	40	226	247	#
396	81747	122	194	223	#
397	182443	186	188	218	#
398	884838	53	67	186	#
399	870791	6	9	38	#
400	923951	47	146	160	#
401	503623	37	76	255	#
402	174101	159	193	218	#
403	37734	45	177	185	#
404	489277	8	191	193	#
405	751003	100	131	240	#
406	810643	87	88	89	#
407	130777	2	32	143	#
408	158026	106	207	246	#
409	578037	103	112	231	#
410	48043	8	49	178	#
411	918832	176	193	252	#
412	123812	27	82	237	#
413	871686	4	93	95	#
414	204033	3	150	252	#
415	558183	37	47	191	#
416	663335	100	123	139	#
417	863626	29	205	236	#
418	41145	131	151	255	#
419	955680	48	140	146	#
420	42922	20	81	186	#
421	551098	89	114	141	#
422	645453	124	138	225	#
423	584148	105	196	250	#
424	847020	39	135	236	#
425	775040	13	77	168	#
426	713587	124	146	196	#
427	222665	57	231	232	#
428	763766	37	155	159	#
429	553167	13	32	191	#
430	408163	46	49	171	#
431	344350	67	149	225	#
432	112817	4	84	247	#
433	515643	0	150	249	#
434	191791	33	83	173	#
435	124340	16	143	198	#
436	650577	5	73	92	#
437	541022	44	75	79	#
438	299820	59	94	112	#
439	290601	53	170	181	#
440	437990	29	80	165	#
441	940089	38	44	119	#
442	761960	70	87	118	#
443	290223	9	64	233	#
444	806049	101	108	185	#
445	785277	26	106	175	#
446	132967	104	156	236	#
447	493867	3	170	218	#
448	704174	63	133	174	#
449	233308	40	216	252	#
450	342515	92	130	212	#
451	411014	106	216	248	#
452	966629	0	67	72	#
453	938714	48	123	212	#
454	324432	136	158	166	#
455	138675	131	225	246	#
456	282118	41	229	234	#
457	905899	19	155	199	#
458	335451	55	86	128	#
459	516212	88	114	130	#
460	901723	69	246	255	#
461	377387	19	82	144	#
462	123626	84	129	210	#
463	708937	3	30	186	#
464	370345	3	91	212	#
465	605929	6	156	218	#
466	356585	181	187	189	#
467	193137	29	137	138	#
468	816797	19	93	177	#
469	608113	64	189	230	#
470	969753	34	147	219	#
471	365180	147	157	165	#
472	587706	101	150	175	#
473	247134	50	149	154	#
474	344724	149	188	207	#
475	247367	114	115	207	#
476	260390	223	245	251	#
477	242388	66	168	169	#
478	477923	124	137	138	#
479	13177	17	35	227	#
480	319848	133	162	200	#
481	953534	25	31	56	#
482	549726	15	231	250	#
483	304568	99	129	193	#
484	35039	23	35	148	#
485	36696	14	155	169	#
486	554178	122	132	182	#
487	563987	10	123	228	#
488	319589	71	80	244	#
489	320445	146	165	187	#
490	899482	131	136	162	#
491	853744	70	142	249	#
492	612099	210	234	237	#
493	499229	78	82	203	#
494	139411	46	48	171	#
495	885406	69	163	178	#
496	61192	44	56	166	#
497	491905	17	94	199	#
498	245787	173	184	249	#
499	231880	38	51	160	#
500	550475	63	195	236	#
501	563018	57	97	147	#
502	82205	95	110	206	#
503	944815	200	209	219	#
504	348553	164	169	171	#
505	554505	79	139	173	#
506	989133	30	57	188	#
507	50005	56	92	96	#
508	419264	136	191	226	#
509	825458	26	214	240	#
510	640571	55	99	219	#
511	643440	10	199	244	#
512	677291	21	65	140	#
513	747620	26	37	243	#
514	582400	25	199	244	#
515	560649	70	113	214	#
516	724295	11	53	165	#
517	854253	12	20	178	#
518	112595	97	126	196	#
519	842019	82	118	142	#
520	850745	69	98	173	#
521	990055	4	11	113	#
522	413452	111	154	169	#
523	466713	78	140	179	#
524	338580	3	70	102	#
525	59758	34	54	249	#
526	95985	54	55	196	#
527	77873	9	36	201	#
528	349879	34	54	129	#
529	223090	9	193	244	#
530	566647	14	181	241	#
531	671743	8	211	229	#
532	936674	141	144	244	#
533	633730	50	174	196	#
534	876537	56	84	160	#
535	473382	58	129	181	#
536	957089	18	114	119	#
537	69937	48	116	151	#
538	963245	61	203	226	#
539	471613	90	176	232	#
540	932933	6	38	109	#
541	54488	135	190	215	#
542	445493	204	225	243	#
543	335872	84	144	172	#
544	133924	39	139	153	#
545	311599	31	83	206	#
546	380726	34	121	195	#
547	687610	33	103	105	#
548	423688	104	157	205	#
549	658473	118	141	255	#
550	645814	60	146	201	#
551	948903	8	36	245	#
552	652701	24	94	220	#
553	679137	47	98	137	#
554	851014	106	198	237	#
555	240929	108	126	158	#
556	633316	65	105	159	#
557	778222	83	144	191	#
558	947358	143	153	247	#
559	54966	80	162	254	#
560	982042	10	147	255	#
561	462343	7	69	200	#
562	937610	138	173	250	#
563	668570	35	154	198	#
564	364226	188	208	254	#
565	946740	40	93	196	#
566	350963	24	86	214	#
567	529586	100	134	223	#
568	926301	18	192	227	#
569	434821	33	113	233	#
570	391622	83	116	224	#
571	80648	98	115	217	#
572	950743	157	179	207	#
573	668287	68	108	149	#
574	921433	57	60	155	#
575	746831	48	148	180	#
576	18911	126	173	254	#
577	595470	7	64	85	#
578	686714	48	102	247	#
579	59101	37	59	115	#
580	216906	81	156	169	#
581	255563	120	127	230	#
582	449441	12	192	197	#
583	136227	21	25	156	#
584	169627	68	136	185	#
585	226378	39	53	101	#
586	932953	1	6	229	#
587	997811	8	47	139	#
588	938164	163	224	247	#
589	233305	19	35	43	#
590	742323	86	144	236	#
591	431082	26	29	82	#
592	65684	34	138	168	#
593	767117	5	87	219	#
594	669561	119	160	188	#
595	384128	143	202	236	#
596	306987	54	79	210	#
597	808286	5	73	207	#
598	43792	111	128	241	#
599	108208	193	214	233	#
600	826853	31	114	145	#
601	5454	12	95	222	#
602	36582	25	52	254	#
603	521801	118	180	252	#
604	902376	114	130	198	#
605	905727	29	158	159	#
606	82550	10	53	134	#
607	519061	119	127	137	#
608	414407	29	152	200	#
609	84451	174	185	223	#
610	825443	62	71	222	#
611	195315	76	104	128	#
612	663284	17	78	206	#
613	272106	3	142	214	#
614	249807	9	183	208	#
615	212279	14	72	249	#
616	293996	21	221	252	#
617	825995	16	123	235	#
618	908433	28	91	172	#
619	775634	117	213	240	#
620	365940	7	15	41	#
621	144379	102	131	165	#
622	405714	22	109	200	#
623	947627	101	148	196	#
624	852425	7	124	128	#
625	870707	26	52	250	#
626	441349	140	185	188	#
627	874098	24	106	240	#
628	249880	57	71	124	#
629	78403	100	162	192	#
630	237339	30	120	167	#
631	620992	11	205	223	#
632	553931	62	198	232	#
633	686389	140	221	234	#
634	255591	61	141	159	#
635	319975	235	236	237	#
636	36199	64	234	238	#
637	139385	99	213	217	#
638	346310	46	63	171	#
639	472915	25	94	108	#
640	138795	102	168	248	#
641	222440	165	191	218	#
642	885083	17	42	130	#
643	354808	0	119	203	#
644	565305	151	168	216	#
645	688365	126	166	204	#
646	51412	108	137	182	#
647	560221	72	149	190	#
648	806858	25	74	209	#
649	15852	7	164	238	#
650	458395	12	71	87	#
651	115941	20	45	93	#
652	70246	13	111	178	#
653	423087	4	54	218	#
654	407491	84	193	223	#
655	371313	11	52	103	#
656	907686	122	139	209	#
657	850789	88	196	239	#
658	611288	116	202	210	#
