%% File generated by CATS v.2.1Wed Jun 19 17:40:30 2013

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 64; Bids: 2000; Distribution: L3; Runs: 50; Seed: 1371658681
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 3).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 64
bids 2000
dummy 0

0	667065	23	30	48	#
1	380973	28	51	58	#
2	146049	22	35	53	#
3	472838	18	19	45	#
4	81535	5	27	37	#
5	312962	4	15	20	#
6	239448	2	23	56	#
7	374317	14	23	32	#
8	827301	25	31	52	#
9	145075	38	39	40	#
10	400377	33	38	54	#
11	392121	25	62	63	#
12	210209	26	38	44	#
13	94766	3	33	41	#
14	448059	30	49	62	#
15	438679	5	17	51	#
16	941524	3	21	61	#
17	370818	28	30	63	#
18	348836	18	27	50	#
19	369101	19	30	36	#
20	808995	55	59	62	#
21	112894	15	16	60	#
22	383958	23	32	58	#
23	311659	8	18	52	#
24	535111	0	48	62	#
25	551673	11	21	24	#
26	869405	9	31	56	#
27	654470	3	18	22	#
28	914942	2	45	47	#
29	306717	31	42	47	#
30	432464	16	48	51	#
31	9490	42	56	58	#
32	482566	5	32	47	#
33	219555	15	33	47	#
34	51664	32	51	56	#
35	74493	9	16	44	#
36	235973	10	20	27	#
37	603234	18	23	28	#
38	220893	10	35	46	#
39	267580	35	38	61	#
40	237039	23	48	55	#
41	870055	26	36	52	#
42	8139	9	20	54	#
43	683631	34	52	54	#
44	375160	21	34	38	#
45	544473	14	25	34	#
46	453076	12	46	58	#
47	445340	17	32	34	#
48	504574	31	42	61	#
49	831757	30	49	59	#
50	370328	11	25	50	#
51	777535	27	52	56	#
52	11772	6	21	37	#
53	920266	0	33	54	#
54	442048	3	23	26	#
55	22796	13	55	58	#
56	821762	29	44	47	#
57	293275	9	17	25	#
58	778416	12	36	56	#
59	144233	16	34	53	#
60	71875	1	9	43	#
61	900232	31	37	58	#
62	572917	19	31	55	#
63	74012	43	47	58	#
64	147937	11	36	52	#
65	222606	3	21	34	#
66	450067	1	23	63	#
67	314918	11	25	49	#
68	166898	2	28	60	#
69	64101	23	30	39	#
70	337824	10	25	51	#
71	278451	19	22	32	#
72	278863	40	42	56	#
73	958508	0	23	37	#
74	419579	49	59	61	#
75	210722	20	32	35	#
76	405469	1	20	58	#
77	709552	12	32	42	#
78	210887	5	51	59	#
79	689506	16	19	61	#
80	786174	2	39	50	#
81	198272	33	45	63	#
82	636095	13	26	56	#
83	318005	6	41	51	#
84	423221	5	35	59	#
85	848784	2	20	60	#
86	758851	31	60	61	#
87	309144	2	4	56	#
88	771399	1	6	55	#
89	863440	10	13	29	#
90	991657	5	10	22	#
91	446959	29	36	48	#
92	350667	0	15	22	#
93	927061	0	12	20	#
94	897599	48	60	62	#
95	612271	22	24	45	#
96	913879	11	40	59	#
97	801127	20	30	55	#
98	674257	14	43	58	#
99	348713	10	53	61	#
100	472230	17	19	44	#
101	421204	4	7	49	#
102	953661	5	45	51	#
103	707372	22	45	51	#
104	229215	3	48	49	#
105	360881	0	2	39	#
106	69227	11	30	32	#
107	858349	15	23	29	#
108	723875	11	27	59	#
109	775512	19	24	53	#
110	557061	27	43	47	#
111	70038	1	7	15	#
112	779203	15	44	46	#
113	969880	27	28	60	#
114	497254	16	44	48	#
115	601234	26	52	63	#
116	510948	23	54	59	#
117	466419	21	25	42	#
118	674175	3	28	33	#
119	857318	18	22	49	#
120	785545	2	15	59	#
121	508822	5	46	55	#
122	267901	19	27	48	#
123	28979	16	25	42	#
124	286769	30	40	43	#
125	120148	27	57	58	#
126	773026	10	17	46	#
127	988893	29	44	63	#
128	74634	50	54	61	#
129	740804	11	28	51	#
130	610553	8	18	26	#
131	121163	10	54	57	#
132	309922	21	30	57	#
133	141388	8	23	45	#
134	428830	6	46	55	#
135	645288	5	42	54	#
136	185208	7	8	60	#
137	459301	3	18	63	#
138	169278	10	26	48	#
139	275895	6	12	59	#
140	118992	5	19	24	#
141	466063	5	47	59	#
142	233962	14	18	47	#
143	846666	9	10	13	#
144	430233	39	55	63	#
145	501552	21	54	57	#
146	38705	15	30	56	#
147	360841	0	3	44	#
148	969870	22	32	50	#
149	317266	12	42	58	#
150	226094	4	30	57	#
151	169328	5	12	62	#
152	510018	17	23	24	#
153	935289	20	31	51	#
154	913964	22	35	54	#
155	721131	2	26	27	#
156	762440	20	27	57	#
157	86668	7	50	55	#
158	166838	3	6	33	#
159	204995	42	45	62	#
160	453404	38	44	61	#
161	360671	10	18	35	#
162	724477	28	32	44	#
163	915320	6	36	39	#
164	355897	4	21	63	#
165	343054	17	29	46	#
166	61364	14	20	45	#
167	398570	46	52	61	#
168	866640	15	27	32	#
169	161174	3	10	58	#
170	116705	2	6	14	#
171	59445	19	31	61	#
172	270070	7	32	38	#
173	128566	47	55	58	#
174	73459	12	16	59	#
175	356479	0	31	50	#
176	657422	25	30	50	#
177	701789	5	46	50	#
178	271539	9	17	45	#
179	753227	33	38	44	#
180	648382	19	30	49	#
181	315400	0	9	38	#
182	767172	4	24	31	#
183	729083	23	33	44	#
184	210245	3	41	62	#
185	232598	32	43	56	#
186	6262	2	32	40	#
187	269052	18	32	35	#
188	328421	12	43	59	#
189	74303	19	38	62	#
190	800519	15	46	59	#
191	237677	9	42	43	#
192	184861	4	8	20	#
193	469169	2	23	58	#
194	365555	4	39	62	#
195	794138	12	20	25	#
196	563494	2	5	61	#
197	147418	5	12	51	#
198	235945	46	52	59	#
199	871044	2	30	49	#
200	580124	11	40	45	#
201	397541	15	29	33	#
202	176340	21	29	39	#
203	989167	28	29	50	#
204	151033	8	24	60	#
205	866515	27	38	63	#
206	149521	8	19	42	#
207	308136	24	51	55	#
208	529890	17	26	43	#
209	268229	24	28	60	#
210	434640	19	44	56	#
211	164125	7	29	42	#
212	356355	17	18	21	#
213	653507	23	33	46	#
214	741593	4	20	55	#
215	238807	27	50	56	#
216	236547	2	26	56	#
217	201243	8	12	49	#
218	233661	3	19	50	#
219	63265	19	44	63	#
