%% File generated by CATS v.2.1Wed Jun 19 17:40:31 2013

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 64; Bids: 2000; Distribution: L3; Runs: 50; Seed: 1371658681
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 3).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 64
bids 2000
dummy 0

0	560144	13	33	49	#
1	690282	0	14	50	#
2	581993	18	29	39	#
3	527200	17	32	50	#
4	791017	5	7	24	#
5	221562	10	11	61	#
6	739155	13	24	27	#
7	499327	45	51	58	#
8	151480	26	41	63	#
9	892578	41	52	56	#
10	40069	45	54	61	#
11	497921	0	9	16	#
12	516984	25	46	55	#
13	154306	34	42	60	#
14	597573	50	52	63	#
15	933811	18	36	39	#
16	627844	4	42	44	#
17	129455	38	39	61	#
18	185084	15	27	62	#
19	585548	11	26	63	#
20	172256	5	40	53	#
21	418048	19	29	56	#
22	762957	17	26	52	#
23	506929	6	15	38	#
24	204289	0	3	59	#
25	243995	14	16	41	#
26	591871	33	55	59	#
27	937178	12	33	52	#
28	334045	0	9	25	#
29	365387	8	9	18	#
30	508930	4	43	47	#
31	133458	26	31	47	#
32	30370	2	20	43	#
33	854723	3	22	36	#
34	707159	20	25	41	#
35	172258	34	60	61	#
36	491610	8	47	63	#
37	821144	2	15	21	#
38	160048	4	7	58	#
39	79020	19	46	54	#
40	682936	3	21	32	#
41	759626	15	23	40	#
42	62881	14	25	43	#
43	502661	13	31	51	#
44	345489	5	40	52	#
45	618165	21	56	57	#
46	841070	8	20	40	#
47	154768	45	47	53	#
48	334453	17	23	62	#
49	178528	21	42	59	#
50	205657	27	45	58	#
51	472724	24	27	56	#
52	935945	21	23	52	#
53	998829	0	61	62	#
54	431787	13	20	52	#
55	495057	31	35	45	#
56	963509	10	18	41	#
57	531218	28	34	60	#
58	285922	3	43	53	#
59	760281	33	34	57	#
60	684991	11	17	19	#
61	277958	41	44	47	#
62	277576	13	42	62	#
63	706562	1	6	9	#
64	880587	6	18	58	#
65	99183	3	18	54	#
66	161357	17	43	53	#
67	343342	14	17	46	#
68	582822	24	53	59	#
69	35595	0	12	17	#
70	865094	1	14	16	#
71	128445	13	47	53	#
72	299270	0	19	55	#
73	259412	11	14	17	#
74	269836	0	18	21	#
75	343703	1	38	51	#
76	768775	50	58	63	#
77	16816	3	5	56	#
78	517495	9	18	54	#
79	424541	1	21	32	#
80	347879	9	31	37	#
81	748925	15	24	27	#
82	403873	13	46	63	#
83	114791	19	36	61	#
84	72038	5	24	35	#
85	308217	15	39	62	#
86	833825	26	31	40	#
87	951823	9	41	63	#
88	976819	17	36	38	#
89	504312	2	31	48	#
90	397611	4	11	29	#
91	98247	22	26	38	#
92	364167	12	15	45	#
93	111629	6	45	47	#
94	647144	6	49	52	#
95	394129	17	48	49	#
96	867084	37	47	52	#
97	449410	3	46	50	#
98	767636	9	23	52	#
99	606397	1	21	45	#
100	952284	2	40	47	#
101	845308	25	28	60	#
102	342497	2	11	31	#
103	559750	13	30	48	#
104	139163	29	37	38	#
105	588577	44	50	56	#
106	229343	6	8	30	#
107	887115	21	42	58	#
108	470475	12	20	29	#
109	539977	25	29	50	#
110	900228	20	24	26	#
111	314942	21	49	63	#
112	205084	17	26	45	#
113	839719	21	50	54	#
114	154725	11	46	47	#
115	163825	8	22	35	#
116	577438	42	46	59	#
117	976634	35	42	61	#
118	851190	15	24	55	#
119	292626	43	49	56	#
120	815666	5	42	63	#
121	986216	2	37	61	#
122	472496	7	28	50	#
123	161052	2	10	56	#
124	834052	31	40	63	#
125	972454	19	49	63	#
126	805602	15	35	42	#
127	186731	2	7	45	#
128	41298	0	27	60	#
129	457372	6	15	35	#
130	301354	12	35	48	#
131	25680	4	21	56	#
132	398431	26	27	48	#
133	949977	5	26	56	#
134	310215	17	21	40	#
135	762144	0	22	39	#
136	47109	21	29	42	#
137	433906	24	46	48	#
138	801097	23	34	36	#
139	705521	23	38	52	#
140	701293	4	38	41	#
141	26654	9	41	60	#
142	852145	17	28	61	#
143	571831	25	32	62	#
144	687209	10	52	63	#
145	76433	2	47	54	#
146	333229	5	24	56	#
147	202110	28	35	39	#
148	309142	4	47	53	#
149	598517	4	5	31	#
150	420738	13	26	52	#
151	692537	5	22	24	#
152	169799	5	22	40	#
153	506651	15	31	43	#
154	219817	22	24	51	#
155	484883	20	46	55	#
156	153848	46	56	58	#
157	387743	26	49	54	#
158	44133	2	42	52	#
159	806877	9	43	57	#
160	516785	23	28	42	#
161	854690	14	38	44	#
162	227277	12	42	56	#
163	753962	14	60	63	#
164	317493	10	22	46	#
165	976916	18	32	47	#
166	559762	7	31	34	#
167	301241	29	35	37	#
168	789486	9	11	42	#
169	795040	6	26	39	#
170	472443	20	39	43	#
171	198954	0	8	44	#
172	548282	24	57	59	#
173	847974	7	22	42	#
174	44113	23	59	62	#
175	739566	7	21	60	#
176	433072	6	9	30	#
177	286573	12	46	55	#
178	588733	15	33	63	#
179	277746	22	30	32	#
180	843446	2	11	48	#
181	320250	18	39	62	#
182	97171	9	10	60	#
183	862935	38	44	53	#
184	143088	28	43	46	#
185	807028	11	43	51	#
186	377265	5	39	42	#
187	477434	5	19	29	#
188	841857	3	11	31	#
189	775756	15	18	25	#
190	114832	16	19	43	#
191	665182	2	21	39	#
192	903895	4	33	59	#
193	747788	15	21	23	#
194	328298	50	54	62	#
195	238703	42	49	55	#
196	691937	35	38	48	#
197	893194	13	15	18	#
198	92768	19	49	55	#
199	699524	33	61	62	#
200	290031	12	31	53	#
201	496775	14	40	49	#
202	929267	15	16	29	#
203	752089	8	21	60	#
204	884038	2	5	56	#
205	708425	26	36	59	#
206	615188	15	18	21	#
207	2833	13	15	48	#
208	627530	32	48	63	#
209	426329	2	37	46	#
210	392789	36	52	59	#
211	430959	38	52	61	#
212	745289	48	61	62	#
213	580522	20	61	63	#
214	938237	10	28	57	#
215	388444	6	25	32	#
216	399360	0	39	41	#
217	889642	3	12	16	#
218	178674	8	61	63	#
219	852790	4	12	24	#
220	648660	33	57	63	#
221	755188	0	6	13	#
222	555089	3	35	41	#
223	514553	7	13	63	#
224	396699	24	42	63	#
225	500325	2	10	19	#
226	691009	28	33	47	#
227	531681	15	30	57	#
228	471912	10	45	47	#
229	410265	27	30	31	#
230	796047	1	3	33	#
231	32695	9	37	54	#
232	235169	39	43	46	#
233	281255	28	39	48	#
234	688152	8	13	18	#
235	700734	9	45	58	#
236	358971	30	36	42	#
237	435192	34	38	58	#
238	415968	8	41	45	#
239	39143	4	8	54	#
240	335847	14	42	60	#
241	657365	10	21	63	#
242	308193	6	62	63	#
243	188923	28	32	40	#
244	926729	12	23	27	#
245	170967	26	42	43	#
246	62672	1	59	62	#
247	421101	31	51	58	#
248	931877	1	15	62	#
249	868361	0	27	45	#
250	648818	31	53	61	#
251	93949	22	27	50	#
252	334657	14	33	37	#
253	889752	16	30	63	#
254	338117	0	30	62	#
255	344488	2	13	63	#
256	922683	22	37	40	#
257	610896	32	42	59	#
258	332121	22	24	45	#
259	776130	29	36	37	#
260	90558	0	5	38	#
261	945964	20	21	48	#
262	847455	5	15	29	#
263	123181	1	46	51	#
264	711465	14	22	48	#
265	847314	16	32	46	#
266	508352	44	52	61	#
267	560277	5	30	43	#
268	864272	0	4	58	#
269	366773	36	46	51	#
