%% File generated by CATS v.2.1Wed Jun 19 19:26:20 2013

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 32; Bids: 4960; Distribution: L3; Runs: 100; Seed: 1371665071
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 3).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 32
bids 4960
dummy 0

0	780139	5	13	21	#
1	821640	13	15	20	#
2	970417	5	8	11	#
3	994123	10	18	26	#
4	920607	16	27	30	#
5	733203	2	18	31	#
6	887438	5	6	18	#
7	971551	14	17	25	#
8	972518	13	22	25	#
9	986721	6	9	22	#
10	954220	0	3	8	#
11	998863	19	23	31	#
12	860478	5	12	28	#
13	839476	11	12	17	#
14	887142	3	14	18	#
15	928483	10	22	29	#
16	675983	14	21	27	#
17	994307	4	23	30	#
18	973960	1	3	31	#
19	940373	6	10	11	#
20	973331	8	11	23	#
21	918268	12	15	22	#
22	937378	7	17	19	#
23	993547	13	17	20	#
24	841857	1	17	21	#
25	992375	0	9	17	#
26	879325	0	19	21	#
27	975311	5	6	31	#
28	992832	3	20	24	#
29	984823	3	10	29	#
30	983896	2	22	30	#
31	963725	9	15	19	#
32	994310	3	17	27	#
33	969969	18	23	27	#
34	796912	0	15	18	#
35	997880	11	12	18	#
36	940410	9	12	18	#
37	975697	0	3	25	#
38	818107	8	9	13	#
39	898903	7	8	29	#
40	977166	13	23	27	#
41	888035	2	17	20	#
42	979782	11	20	24	#
43	852760	1	4	9	#
44	870153	8	30	31	#
45	823093	6	11	13	#
46	845310	23	26	30	#
47	852191	2	7	25	#
48	996967	5	21	28	#
49	867715	4	6	13	#
50	889472	4	13	16	#
51	793900	0	24	30	#
52	985521	2	17	24	#
53	981889	4	5	14	#
54	867293	12	13	31	#
55	857052	7	16	23	#
56	898994	16	22	26	#
57	981271	21	29	30	#
58	880324	9	24	31	#
59	918847	12	22	27	#
60	928083	2	6	9	#
61	863230	2	13	30	#
62	946455	5	19	21	#
63	992200	7	19	28	#
64	933632	6	25	28	#
65	955477	2	13	17	#
66	955927	5	8	13	#
67	986235	5	30	31	#
68	911771	0	14	26	#
69	913746	0	1	12	#
70	929680	2	7	17	#
71	752203	6	17	31	#
72	974526	5	26	28	#
73	930421	6	20	28	#
74	975476	11	21	23	#
75	994239	7	18	27	#
76	954867	5	12	15	#
77	976525	0	2	13	#
78	942460	13	16	20	#
79	964328	1	3	27	#
80	969230	0	6	17	#
81	715718	14	19	27	#
82	928990	3	13	22	#
83	932788	15	29	31	#
84	992688	7	21	28	#
85	989464	4	8	31	#
86	942268	4	8	15	#
87	800180	9	23	30	#
88	949718	4	10	28	#
89	982025	3	4	22	#
90	943580	5	23	28	#
91	783536	6	27	30	#
92	777099	0	15	24	#
93	846959	4	6	24	#
94	975170	10	15	24	#
95	855392	4	18	19	#
96	931736	1	21	22	#
97	903911	11	17	28	#
98	952438	7	9	20	#
99	810410	11	12	25	#
100	986367	1	4	15	#
101	905639	19	25	31	#
102	992258	9	28	31	#
103	883581	8	17	23	#
104	966745	2	9	19	#
105	601019	19	27	31	#
106	918533	1	13	16	#
107	996839	8	15	31	#
108	902545	16	29	31	#
109	933265	6	9	31	#
110	980714	0	3	11	#
111	930600	19	21	23	#
112	946160	2	6	16	#
113	968966	4	11	20	#
114	814729	3	14	16	#
115	893555	8	15	22	#
116	977499	4	15	16	#
117	866143	3	6	19	#
118	970593	2	5	6	#
119	995269	2	15	24	#
120	976949	7	20	24	#
121	950406	4	9	28	#
122	870935	2	12	15	#
123	846828	9	17	24	#
124	967506	7	25	26	#
125	882633	10	17	28	#
126	984107	4	19	28	#
127	951461	20	23	27	#
128	991348	13	14	19	#
129	794429	4	16	28	#
130	949392	7	19	24	#
131	879934	3	30	31	#
132	925339	10	26	30	#
133	918940	11	19	26	#
134	918360	7	28	30	#
135	731664	1	12	24	#
136	889803	8	10	21	#
137	856192	4	24	26	#
138	759268	1	27	28	#
139	784596	6	20	21	#
140	982295	1	15	17	#
141	765247	1	2	22	#
142	925145	15	17	21	#
143	928840	2	15	18	#
144	663367	6	13	29	#
145	896150	4	9	24	#
146	892993	8	20	24	#
147	989709	15	16	26	#
148	823840	1	6	31	#
149	981245	14	24	27	#
150	914185	6	19	25	#
151	982461	0	14	23	#
152	998229	3	18	25	#
153	964506	4	20	26	#
154	952327	5	20	22	#
155	975511	16	20	24	#
156	894515	11	18	24	#
157	958951	0	14	15	#
158	983183	10	12	16	#
159	957554	7	16	30	#
160	968670	14	30	31	#
161	945899	21	23	29	#
162	914040	11	19	23	#
163	978285	20	22	27	#
164	974352	1	9	18	#
165	954776	5	22	29	#
166	962437	4	8	14	#
167	610241	16	19	31	#
168	974425	2	27	31	#
169	933874	7	22	28	#
170	842611	11	15	27	#
171	856225	5	9	22	#
172	856381	14	22	23	#
173	914496	7	10	18	#
174	945492	21	22	28	#
175	759242	5	11	16	#
176	970403	6	14	15	#
177	834749	3	8	24	#
178	895248	8	9	31	#
179	997215	2	20	26	#
180	897681	0	13	31	#
181	904457	1	9	11	#
182	867059	1	11	31	#
183	961345	12	22	25	#
184	935713	12	15	27	#
185	935952	7	26	31	#
186	972192	1	18	27	#
187	678858	4	20	31	#
188	838462	4	18	21	#
189	771433	12	29	31	#
190	811597	11	13	29	#
191	972402	3	4	11	#
192	978623	0	24	26	#
193	920262	3	17	24	#
194	902998	9	20	28	#
195	992067	4	9	19	#
196	811651	17	28	31	#
197	872773	10	27	31	#
198	938852	23	27	30	#
199	944083	17	18	23	#
200	943053	14	27	28	#
201	978454	0	16	23	#
202	873468	9	12	22	#
203	855939	3	8	29	#
204	718431	1	11	25	#
205	989992	12	17	25	#
206	976174	10	16	27	#
207	975890	4	8	29	#
208	994586	11	21	24	#
209	981913	6	19	28	#
210	969429	4	17	23	#
211	980013	4	13	30	#
212	894092	4	16	21	#
213	891187	7	12	19	#
214	847741	3	8	30	#
215	918183	5	10	30	#
216	954057	10	11	13	#
217	990324	4	15	19	#
218	891115	6	10	27	#
219	885066	11	23	29	#
220	953900	15	21	27	#
221	981156	4	24	25	#
222	934616	6	12	15	#
223	838938	15	19	23	#
224	886802	6	22	24	#
225	911787	2	8	11	#
226	959888	7	9	22	#
227	834540	17	23	28	#
228	902413	5	14	21	#
229	978919	8	9	17	#
230	778400	24	26	30	#
231	961659	12	17	21	#
232	946645	12	18	31	#
233	661058	18	19	22	#
234	672219	8	21	23	#
235	938696	9	22	30	#
236	990950	6	11	12	#
237	964942	2	25	30	#
238	978123	9	13	20	#
239	947366	12	20	25	#
240	994116	9	19	23	#
241	904846	26	29	30	#
242	666773	17	18	24	#
243	963605	25	28	30	#
244	751772	18	23	30	#
245	940420	6	8	29	#
246	942627	23	24	28	#
247	947500	11	22	29	#
248	954335	18	22	27	#
249	979567	15	16	17	#
250	992541	3	12	17	#
251	797611	16	28	29	#
252	961881	2	4	15	#
253	811142	1	2	19	#
254	987711	13	17	29	#
255	938846	17	25	27	#
256	997168	15	23	24	#
257	924359	3	21	28	#
258	972713	7	30	31	#
259	880970	1	13	15	#
260	889346	14	18	20	#
261	883390	15	16	19	#
262	981393	18	22	26	#
263	964456	7	9	10	#
264	944104	0	2	19	#
265	811500	4	7	19	#
266	937250	0	17	24	#
267	981007	9	15	28	#
268	811774	9	26	28	#
269	871464	7	16	26	#
270	947862	1	21	29	#
271	987932	8	26	30	#
272	960152	1	16	23	#
273	841788	4	13	28	#
274	993229	15	20	30	#
275	971018	2	4	28	#
276	789909	17	25	31	#
277	830559	9	27	29	#
278	999878	1	16	20	#
279	868790	16	28	31	#
280	990233	8	19	28	#
281	960600	1	17	25	#
282	993151	0	21	24	#
283	967007	6	8	15	#
284	765685	17	19	27	#
285	891191	8	16	18	#
286	865398	14	17	22	#
287	992146	3	16	21	#
288	993569	1	9	31	#
289	979749	8	17	26	#
290	985513	2	23	26	#
291	829828	9	12	20	#
292	961136	2	14	22	#
293	975398	10	11	14	#
294	960304	14	22	25	#
295	739501	8	9	18	#
296	703703	5	14	26	#
297	914094	9	23	27	#
298	993162	2	12	24	#
299	965195	6	18	22	#
300	942835	15	24	27	#
301	833822	17	20	29	#
302	921054	9	29	31	#
303	897841	10	20	28	#
304	827318	1	18	20	#
305	931674	1	8	27	#
306	959587	1	2	24	#
307	982539	0	12	28	#
308	967568	1	2	18	#
309	985949	0	5	30	#
310	932583	1	11	30	#
311	959581	8	17	28	#
312	985217	3	22	26	#
313	961495	14	15	27	#
314	964481	23	29	31	#
315	963893	4	12	13	#
316	499040	5	8	21	#
317	938017	0	19	30	#
318	981694	13	14	15	#
319	998523	4	14	23	#
320	575861	9	11	14	#
321	899926	0	7	21	#
322	812251	5	6	30	#
323	953154	13	23	31	#
324	811193	0	4	26	#
325	725841	16	23	28	#
326	899645	6	17	23	#
327	826273	14	16	27	#
328	988110	11	28	31	#
329	982658	9	18	26	#
330	663228	12	18	29	#
331	967777	13	21	23	#
332	920466	2	22	23	#
333	965235	1	5	15	#
334	951688	3	13	24	#
335	955460	3	19	20	#
336	998312	19	28	30	#
337	561505	0	15	28	#
338	840911	14	26	30	#
339	864935	20	24	27	#
340	956969	11	16	30	#
341	910176	1	3	5	#
342	981130	14	27	31	#
343	876116	10	22	31	#
344	920102	6	23	25	#
345	994122	1	5	8	#
346	922796	12	23	30	#
347	973717	0	9	20	#
348	990950	5	10	24	#
349	986169	5	19	26	#
350	967322	3	13	20	#
351	839468	4	15	17	#
352	998707	9	14	26	#
353	916208	12	26	28	#
354	947513	1	8	10	#
355	987692	9	14	15	#
356	899252	1	5	21	#
357	994845	2	5	31	#
358	950991	4	7	29	#
359	989942	5	19	31	#
360	988426	2	7	11	#
361	934891	13	14	17	#
362	945787	3	5	14	#
363	908875	4	12	19	#
364	945806	9	16	27	#
365	982948	2	12	27	#
366	956615	4	12	22	#
367	937473	5	15	29	#
368	986157	19	23	25	#
369	736902	8	12	25	#
370	942579	1	22	23	#
371	949726	4	26	27	#
372	936196	20	21	26	#
373	950589	1	4	22	#
374	869785	1	18	21	#
375	953228	4	7	30	#
376	944084	24	25	30	#
377	551217	11	13	21	#
378	933459	12	13	27	#
379	858960	4	15	22	#
380	762020	11	13	23	#
381	988671	2	7	28	#
382	991371	1	8	13	#
383	913795	10	21	27	#
384	949240	2	9	17	#
385	724140	7	25	28	#
386	962973	6	14	21	#
387	993971	3	13	17	#
388	964934	0	10	20	#
389	923469	27	28	30	#
390	989026	3	9	29	#
391	947352	16	18	25	#
392	770175	2	15	21	#
393	863492	3	23	25	#
394	916270	6	7	29	#
395	919463	24	29	30	#
396	873898	0	1	30	#
397	721665	16	26	29	#
398	869929	9	28	29	#
