%% File generated by CATS v.2.1Wed Jun 19 19:26:00 2013

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 32; Bids: 4960; Distribution: L3; Runs: 100; Seed: 1371665071
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 3).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 32
bids 4960
dummy 0

0	843255	18	21	23	#
1	872237	3	17	25	#
2	868235	3	7	27	#
3	782669	9	10	21	#
4	711977	19	25	29	#
5	970078	21	22	24	#
6	804147	3	13	17	#
7	662301	4	16	17	#
8	909252	15	22	24	#
9	757223	3	4	23	#
10	957201	10	21	31	#
11	900181	8	10	24	#
12	943369	20	21	26	#
13	809348	6	7	29	#
14	999811	6	29	30	#
15	978892	8	24	29	#
16	808274	2	25	30	#
17	911300	1	3	9	#
18	971978	7	14	22	#
19	874711	0	14	27	#
20	915038	2	13	20	#
21	987458	1	17	20	#
22	909152	7	19	21	#
23	927482	4	9	15	#
24	951424	11	29	30	#
25	743459	3	14	30	#
26	726308	3	16	17	#
27	932757	0	9	28	#
28	997939	9	10	22	#
29	974475	6	15	20	#
30	776631	7	11	13	#
31	965138	25	26	28	#
32	979121	0	1	16	#
33	929151	4	22	23	#
34	978938	1	25	28	#
35	988319	11	15	17	#
36	944710	0	6	30	#
37	673348	4	5	26	#
38	844247	18	21	22	#
39	950992	16	21	31	#
40	951252	15	27	28	#
41	935191	4	6	19	#
42	933887	4	12	28	#
43	817263	1	14	24	#
44	980899	19	21	22	#
45	910505	3	5	22	#
46	667481	7	20	27	#
47	888072	7	29	31	#
48	933805	3	5	9	#
49	484334	13	22	30	#
50	987220	5	17	28	#
51	897870	6	14	18	#
52	985086	4	7	25	#
53	921434	2	6	29	#
54	894885	12	20	22	#
55	952786	1	7	20	#
56	789807	3	12	14	#
57	996451	20	22	30	#
58	890193	12	15	27	#
59	903296	1	20	29	#
60	911511	16	21	29	#
61	831542	12	29	30	#
62	907761	9	14	16	#
63	941484	6	8	9	#
64	990138	11	18	26	#
65	695762	0	1	29	#
66	964760	0	3	30	#
67	985861	10	18	28	#
68	993883	17	20	30	#
69	944724	24	25	28	#
70	927572	16	18	23	#
71	974228	0	15	21	#
72	981375	8	17	19	#
73	995968	6	13	19	#
74	937077	10	15	19	#
75	894664	15	18	19	#
76	846097	23	27	29	#
77	985723	1	4	15	#
78	601299	0	20	27	#
79	775653	19	20	21	#
80	964405	11	16	22	#
81	966167	17	25	26	#
82	897582	3	13	15	#
83	987169	3	23	29	#
84	971332	9	11	17	#
85	937549	1	27	31	#
86	914743	5	9	30	#
87	852322	4	18	28	#
88	987563	9	14	25	#
89	864609	2	5	26	#
90	980236	2	23	26	#
91	770618	14	18	20	#
92	989129	7	8	11	#
93	885796	16	22	27	#
94	906778	5	19	28	#
95	706735	14	19	27	#
96	962313	26	30	31	#
97	906041	7	15	18	#
98	770600	12	16	31	#
99	853822	15	26	30	#
100	997753	0	1	28	#
101	931740	6	12	19	#
102	997310	4	12	23	#
103	492302	13	17	20	#
104	920015	2	9	23	#
105	554556	3	12	22	#
106	959410	9	11	13	#
107	959793	3	4	20	#
