%% File generated by CATS v.2.1Fri Jun 28 11:06:35 2013

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 32; Bids: 500; Distribution: L3; Runs: 10; Seed: 1372413533
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 3).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 32
bids 500
dummy 0

0	151125	7	11	19	#
1	425604	13	18	23	#
2	42216	2	16	24	#
3	756331	2	16	20	#
4	872925	6	9	11	#
5	593776	18	23	28	#
6	136878	7	11	27	#
7	912750	3	8	13	#
8	207486	7	27	28	#
9	800273	2	8	21	#
10	995373	8	23	30	#
11	411674	7	9	29	#
12	907646	14	15	21	#
13	587954	0	14	31	#
14	780124	18	26	28	#
15	817321	1	12	22	#
16	860714	8	16	31	#
17	385745	19	23	30	#
18	305206	5	11	23	#
19	776467	8	25	26	#
20	704656	9	12	14	#
21	453280	2	9	23	#
22	194618	1	4	24	#
23	721816	1	15	26	#
24	768299	1	20	23	#
25	16791	0	11	24	#
26	661492	3	14	25	#
27	804151	9	28	31	#
28	893318	1	5	23	#
29	833449	13	15	17	#
30	477448	9	14	18	#
31	793869	3	6	23	#
32	780393	14	23	29	#
33	30796	17	24	31	#
34	996623	12	16	30	#
35	611021	1	6	14	#
36	734696	18	27	31	#
37	709418	3	26	29	#
38	264212	5	25	27	#
39	167257	8	16	28	#
40	498814	21	24	26	#
41	937781	0	16	22	#
42	900970	18	19	31	#
43	96063	9	18	29	#
44	920357	15	23	27	#
45	18108	22	30	31	#
46	705041	9	19	28	#
47	336517	12	15	22	#
48	728134	15	27	29	#
49	867901	7	16	17	#
50	162556	23	29	31	#
51	675776	1	4	20	#
52	387507	2	9	27	#
53	886322	3	9	28	#
54	308377	6	13	30	#
55	243399	6	12	16	#
56	947132	24	25	27	#
57	963357	2	8	16	#
58	628416	3	4	11	#
59	881701	7	10	18	#
60	486005	11	29	30	#
61	462320	16	20	29	#
62	944915	9	10	30	#
63	85980	5	18	28	#
64	296385	4	8	23	#
65	352961	9	29	31	#
66	476113	5	14	27	#
67	768544	4	9	25	#
68	680549	11	12	24	#
69	845047	6	15	23	#
70	511691	14	26	30	#
71	350433	9	12	29	#
72	927780	9	22	26	#
