%% File generated by CATS v.2.1Tue Jun 25 15:35:34 2013

%% The CATS webpage is http://robotics.stanford.edu/CATS

%% PARAMETER SETTINGS:
% Goods: 32; Bids: 3000; Distribution: L3; Runs: 1; Seed: 1372199515
% Legacy distribution parameters:
% Number of goods chosen according to Constant distribution (const_goods = 3).
% Price chosen according to Fixed Random distribution (low_fixed = 0, high_fixed = 1000).


goods 32
bids 3000
dummy 0

0	782629	8	10	22	#
1	245638	10	12	13	#
2	653505	3	17	19	#
3	879631	3	19	29	#
4	242408	9	20	26	#
5	340704	10	13	27	#
6	632952	10	22	27	#
7	934552	10	12	27	#
8	869090	10	14	31	#
9	849513	1	27	29	#
10	380037	23	24	26	#
11	609570	8	13	26	#
12	65420	24	28	30	#
13	793419	19	22	31	#
14	422008	0	1	31	#
15	605106	9	23	24	#
16	943207	2	11	15	#
17	842274	10	21	30	#
18	348269	0	18	26	#
19	606296	13	16	19	#
20	101056	7	12	21	#
21	417485	14	20	21	#
22	149633	7	8	19	#
23	592573	13	24	26	#
24	454595	4	18	27	#
25	832871	11	22	23	#
26	898328	0	6	9	#
27	994718	15	20	22	#
28	685120	12	26	28	#
29	704311	2	4	28	#
30	911755	4	5	21	#
31	990606	14	26	29	#
32	993175	5	18	24	#
33	983928	3	5	19	#
34	431389	7	15	20	#
35	287203	13	17	21	#
36	831336	5	16	26	#
37	359444	12	20	30	#
38	427678	3	7	31	#
39	66987	1	19	24	#
40	997085	13	19	27	#
41	387147	6	14	21	#
42	992899	0	16	29	#
43	885508	18	22	30	#
44	399866	1	18	21	#
45	570391	16	22	23	#
46	961338	13	26	31	#
47	792475	4	18	22	#
48	803259	3	8	18	#
49	124222	0	6	18	#
50	338673	11	12	23	#
51	910483	2	4	5	#
52	866541	7	26	28	#
53	985202	1	5	16	#
54	148506	27	29	31	#
55	597297	2	20	27	#
56	268296	21	27	31	#
57	37732	6	7	10	#
58	515709	9	18	29	#
59	595942	1	18	24	#
60	636983	3	8	11	#
61	572393	19	24	29	#
62	570677	3	7	30	#
63	485999	10	20	28	#
64	866477	0	21	30	#
65	22610	0	4	23	#
66	605249	6	19	27	#
67	596233	14	25	26	#
68	542454	21	25	29	#
69	927588	6	20	31	#
70	961564	15	21	29	#
71	990292	6	12	20	#
72	440032	12	18	23	#
73	769182	3	7	22	#
74	523959	2	8	20	#
75	808619	17	23	29	#
76	977714	1	7	15	#
77	786943	5	20	28	#
78	873991	1	12	31	#
79	968147	1	16	19	#
80	621992	6	19	28	#
81	499602	5	22	24	#
82	615895	6	22	26	#
83	576507	4	26	27	#
